VIN_1_10,County,City,State,Postal_Code,Model_Year,Make,Model,Electric_Vehicle_Type,Electric_Range,Base_MSRP,Legislative_District,DOL_Vehicle_ID,Electric_Utility
1G1RA6S51G,king,seattle,WA,98106,2016,chevrolet,volt,plug-in hybrid electric vehicle (phev),53,0,34,477272540,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JA3215H43E,clark,vancouver,WA,98661,2014,mitsubishi,i-miev,battery electric vehicle (bev),62,0,49,172807778,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WBA8E1C57G,kitsap,bremerton,WA,98311,2016,bmw,330e,plug-in hybrid electric vehicle (phev),14,43700,23,134509434,PUGET SOUND ENERGY INC
KNDCC3LD7L,clark,vancouver,WA,98682,2020,kia,niro,plug-in hybrid electric vehicle (phev),26,0,17,210102273,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
2C4RC1H70K,snohomish,edmonds,WA,98020,2019,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,39995,32,211631591,PUGET SOUND ENERGY INC
WA13ABGE7M,kitsap,bremerton,WA,98312,2021,audi,e-tron sportback,battery electric vehicle (bev),218,0,35,166164533,PUGET SOUND ENERGY INC
LYVBR0DK8K,king,seattle,WA,98115,2019,volvo,xc60,plug-in hybrid electric vehicle (phev),17,52900,46,326797873,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBA7J2C52J,king,bellevue,WA,98006,2018,bmw,740e,plug-in hybrid electric vehicle (phev),14,90700,41,236624286,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
7JRBR0FZ8M,king,kirkland,WA,98034,2021,volvo,s60,plug-in hybrid electric vehicle (phev),22,0,1,154005050,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
2C4RC1N73H,king,seattle,WA,98117,2017,chrysler,pacifica,plug-in hybrid electric vehicle (phev),33,0,36,168532864,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WA1G2AFY4P,king,seattle,WA,98108,2023,audi,q5 e,plug-in hybrid electric vehicle (phev),23,0,11,239915637,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4H60CA1P,king,seattle,WA,98105,2023,volvo,xc90,plug-in hybrid electric vehicle (phev),32,0,46,219491667,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
JA4J24A55K,king,seattle,WA,98104,2019,mitsubishi,outlander,plug-in hybrid electric vehicle (phev),22,0,43,313069312,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1RH6E45E,clark,ridgefield,WA,98642,2014,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,18,348733703,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
1G1RF6E41D,benton,kennewick,WA,99337,2013,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,8,193885205,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY
5YJXCDE40H,king,snoqualmie,WA,98065,2017,tesla,model x,battery electric vehicle (bev),200,0,5,124957878,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WP0AE2A72K,king,mercer island,WA,98040,2019,porsche,panamera,plug-in hybrid electric vehicle (phev),14,0,41,477347692,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KMHC75LD3K,thurston,lacey,WA,98513,2019,hyundai,ioniq,plug-in hybrid electric vehicle (phev),29,0,22,260407206,PUGET SOUND ENERGY INC
WDDUG6DB7G,king,federal way,WA,98003,2016,mercedes-benz,s-class,plug-in hybrid electric vehicle (phev),14,0,30,113959653,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJRE1A10B,king,kent,WA,98042,2011,tesla,roadster,battery electric vehicle (bev),245,109000,47,183441352,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
2C4RC1R73M,king,seattle,WA,98117,2021,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,0,36,150954814,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
3FA6P0PU6J,king,seattle,WA,98104,2018,ford,fusion,plug-in hybrid electric vehicle (phev),21,0,43,311652281,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4BR0PK5J,thurston,olympia,WA,98502,2018,volvo,xc90,plug-in hybrid electric vehicle (phev),19,64950,35,156820324,PUGET SOUND ENERGY INC
KNDCD3LD0J,king,seattle,WA,98146,2018,kia,niro,plug-in hybrid electric vehicle (phev),26,0,34,290393022,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KL8CK6S02F,king,bellevue,WA,98008,2015,chevrolet,spark,battery electric vehicle (bev),82,0,48,476816581,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1C4RJYD63N,snohomish,everett,WA,98203,2022,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,38,227521199,PUGET SOUND ENERGY INC
5LMYJ8XY3L,king,seatac,WA,98188,2020,lincoln,aviator,plug-in hybrid electric vehicle (phev),21,0,33,260283747,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDCC3LDXL,thurston,olympia,WA,98502,2020,kia,niro,plug-in hybrid electric vehicle (phev),26,0,35,187610846,PUGET SOUND ENERGY INC
5YJSA1BG9D,king,bellevue,WA,98006,2013,tesla,model s,battery electric vehicle (bev),208,69900,41,179491238,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WBY2Z2C5XG,king,kirkland,WA,98034,2016,bmw,i8,plug-in hybrid electric vehicle (phev),14,0,1,262945245,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WMZ23BS07M,kitsap,bainbridge island,WA,98110,2021,mini,countryman,plug-in hybrid electric vehicle (phev),17,0,23,148461722,PUGET SOUND ENERGY INC
KNDJP3AEXJ,king,seattle,WA,98146,2018,kia,soul ev,battery electric vehicle (bev),111,33950,34,170669306,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WDDVP9ABXH,king,seattle,WA,98136,2017,mercedes-benz,b-class,battery electric vehicle (bev),87,0,34,114828808,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WMZYU7C56K,king,seattle,WA,98105,2019,mini,countryman,plug-in hybrid electric vehicle (phev),12,36900,46,118090269,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KMHC75LD4N,king,issaquah,WA,98029,2022,hyundai,ioniq,plug-in hybrid electric vehicle (phev),29,0,5,196395118,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1RE6E44D,king,seattle,WA,98106,2013,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,34,130543626,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
2C4RC1L73N,kittitas,ellensburg,WA,98926,2022,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,0,13,228861398,BONNEVILLE POWER ADMINISTRATION||CITY OF ELLENSBURG - (WA)
5YJSA1CP7D,king,kirkland,WA,98034,2013,tesla,model s,battery electric vehicle (bev),208,69900,1,114333663,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1DN2C,king,seattle,WA,98117,2012,tesla,model s,battery electric vehicle (bev),265,59900,36,200000097,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTJKKCFZ1R,king,mercer island,WA,98040,2024,lexus,nx,plug-in hybrid electric vehicle (phev),37,0,41,257429126,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60DP5P,king,seattle,WA,98136,2023,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,34,235012830,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
3FA6P0WU5L,king,seattle,WA,98104,2020,ford,fusion,plug-in hybrid electric vehicle (phev),26,0,43,2542137,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA4H20F,spokane,spokane valley,WA,99206,2015,tesla,model s,battery electric vehicle (bev),208,0,4,233524567,BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15
WP1AE2A20H,king,kirkland,WA,98033,2017,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,48,292982140,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1FADP3R44E,pierce,lakewood,WA,98498,2014,ford,focus,battery electric vehicle (bev),76,0,28,476835733,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1FMCU0EZ0M,clark,vancouver,WA,98665,2021,ford,escape,plug-in hybrid electric vehicle (phev),38,0,49,182311377,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
YV4H60CX4P,thurston,olympia,WA,98513,2023,volvo,xc90,plug-in hybrid electric vehicle (phev),32,0,2,228658657,PUGET SOUND ENERGY INC
5YJXCDE48J,king,sammamish,WA,98074,2018,tesla,model x,battery electric vehicle (bev),238,0,45,219175302,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1S11E,pierce,gig harbor,WA,98332,2014,tesla,model s,battery electric vehicle (bev),208,69900,26,242599983,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
WMZ23BS00M,king,seattle,WA,98107,2021,mini,countryman,plug-in hybrid electric vehicle (phev),17,0,36,131424023,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
53TBH2MC3B,king,redmond,WA,98052,2011,th!nk,city,battery electric vehicle (bev),100,0,48,156401885,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDCM3LDXN,king,seattle,WA,98117,2022,kia,niro,plug-in hybrid electric vehicle (phev),26,0,36,199017780,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JA3215H42G,snohomish,marysville,WA,98270,2016,mitsubishi,i-miev,battery electric vehicle (bev),62,0,38,211772851,PUGET SOUND ENERGY INC
WP1AH2AYXN,clark,camas,WA,98607,2022,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,18,182808132,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
JTMCB3FV2N,king,seattle,WA,98117,2022,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,36,213705516,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WP1AH2AY0P,king,kirkland,WA,98033,2023,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,48,265222772,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1RG6E46E,thurston,yelm,WA,98597,2014,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,2,242507079,PUGET SOUND ENERGY INC
KNDCM3LD7L,king,seattle,WA,98115,2020,kia,niro,plug-in hybrid electric vehicle (phev),26,0,46,152496515,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
JTMCB3FV0N,king,renton,WA,98059,2022,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,11,201877910,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1ACXD,king,sammamish,WA,98074,2013,tesla,model s,battery electric vehicle (bev),208,69900,45,240729520,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
2T3YL4DV4D,king,seattle,WA,98115,2013,toyota,rav4,battery electric vehicle (bev),103,0,46,277479233,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KM8JBDA24P,king,north bend,WA,98045,2023,hyundai,tucson,plug-in hybrid electric vehicle (phev),33,0,5,244653797,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KL8CK6S07G,king,seattle,WA,98144,2016,chevrolet,spark,battery electric vehicle (bev),82,0,37,132839955,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4H60DP1R,king,seattle,WA,98136,2024,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,34,261823782,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNDCD3LD8K,king,seattle,WA,98122,2019,kia,niro,plug-in hybrid electric vehicle (phev),26,0,37,272311343,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
3MW5P7J08N,king,seattle,WA,98115,2022,bmw,330e,plug-in hybrid electric vehicle (phev),22,0,46,209998834,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJXCAE41H,kitsap,silverdale,WA,98383,2017,tesla,model x,battery electric vehicle (bev),200,0,35,163636574,PUGET SOUND ENERGY INC
YV4BR0DMXL,king,bellevue,WA,98004,2020,volvo,xc60,plug-in hybrid electric vehicle (phev),19,0,48,204725769,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WBA5P9C03N,king,seattle,WA,98102,2022,bmw,330e,plug-in hybrid electric vehicle (phev),22,0,43,182859610,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
4JGDA6DB3J,king,newcastle,WA,98056,2018,mercedes-benz,gle-class,plug-in hybrid electric vehicle (phev),8,0,41,268742799,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WP1AE2AY7R,king,mercer island,WA,98040,2024,porsche,cayenne,plug-in hybrid electric vehicle (phev),56,0,41,269455210,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDJX3AE7H,king,seattle,WA,98126,2017,kia,soul ev,battery electric vehicle (bev),93,32250,34,245131869,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
3C3CFFGE3J,king,seattle,WA,98115,2018,fiat,500,battery electric vehicle (bev),84,0,43,244164798,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WP1AE2AY4P,king,redmond,WA,98052,2023,porsche,cayenne,plug-in hybrid electric vehicle (phev),17,0,48,225844713,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YH4K16AA5C,snohomish,marysville,WA,98270,2012,fisker,karma,plug-in hybrid electric vehicle (phev),33,102000,39,268937364,PUGET SOUND ENERGY INC
KNDCM3LDXJ,king,seattle,WA,98125,2018,kia,niro,plug-in hybrid electric vehicle (phev),26,0,46,206951727,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTMEB3FV2M,clark,brush prairie,WA,98606,2021,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,18,166220743,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
YV4H60DWXP,king,kirkland,WA,98033,2023,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,48,223945956,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4BR0DL7L,king,sammamish,WA,98074,2020,volvo,xc60,plug-in hybrid electric vehicle (phev),18,0,45,102292977,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60DN8P,king,bellevue,WA,98006,2023,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,41,262386799,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WP0CH2A75K,king,mercer island,WA,98040,2019,porsche,panamera,plug-in hybrid electric vehicle (phev),14,0,41,100907131,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WA13ABGE0M,clark,vancouver,WA,98664,2021,audi,e-tron sportback,battery electric vehicle (bev),218,0,49,161720086,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
LVYBR0AL9K,snohomish,marysville,WA,98270,2019,volvo,s90,plug-in hybrid electric vehicle (phev),21,0,44,139945284,PUGET SOUND ENERGY INC
KM8S7DA25N,king,seattle,WA,98103,2022,hyundai,santa fe,plug-in hybrid electric vehicle (phev),31,0,36,182488757,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJXCAE43J,king,bellevue,WA,98006,2018,tesla,model x,battery electric vehicle (bev),238,0,41,182904970,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
3FA6P0WU7L,king,seattle,WA,98104,2020,ford,fusion,plug-in hybrid electric vehicle (phev),26,0,43,306726171,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJXCBE43J,king,sammamish,WA,98074,2018,tesla,model x,battery electric vehicle (bev),238,0,45,271116184,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDCC3LD1L,king,seattle,WA,98136,2020,kia,niro,plug-in hybrid electric vehicle (phev),26,0,34,139612077,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JHMZC5F35L,king,seattle,WA,98118,2020,honda,clarity,plug-in hybrid electric vehicle (phev),47,0,37,141457676,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WVWKR7AU3H,king,seattle,WA,98118,2017,volkswagen,e-golf,battery electric vehicle (bev),125,0,37,267748617,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JHMZC5F31K,king,seattle,WA,98103,2019,honda,clarity,plug-in hybrid electric vehicle (phev),47,0,36,148330486,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5LMYJ9YY0L,clark,vancouver,WA,98661,2020,lincoln,aviator,plug-in hybrid electric vehicle (phev),21,0,49,116939217,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
2C4RC1N78H,king,seattle,WA,98101,2017,chrysler,pacifica,plug-in hybrid electric vehicle (phev),33,0,43,110491111,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4BR00K8M,kitsap,bainbridge island,WA,98110,2021,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,23,154619146,PUGET SOUND ENERGY INC
KMHC75LJ7L,king,kirkland,WA,98034,2020,hyundai,ioniq,battery electric vehicle (bev),170,0,1,261785212,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
LVYBC0AL8J,king,clyde hill,WA,98004,2018,volvo,s90,plug-in hybrid electric vehicle (phev),21,0,48,348847530,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60DJ7R,king,kirkland,WA,98034,2024,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,1,262981617,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WBA43EH04R,clark,vancouver,WA,98661,2024,bmw,750e,plug-in hybrid electric vehicle (phev),36,0,49,267739923,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
1FMCU0LZ1M,king,issaquah,WA,98027,2021,ford,escape,plug-in hybrid electric vehicle (phev),38,0,5,185788732,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5LMTJ5DZ1N,king,seattle,WA,98126,2022,lincoln,corsair,plug-in hybrid electric vehicle (phev),28,0,34,194456769,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1C4RJYB67N,king,kirkland,WA,98034,2022,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,45,224006660,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WBY8P4C07L,snohomish,marysville,WA,98270,2020,bmw,i3,plug-in hybrid electric vehicle (phev),126,0,44,229634464,PUGET SOUND ENERGY INC
3FA6P0WU1L,king,seattle,WA,98104,2020,ford,fusion,plug-in hybrid electric vehicle (phev),26,0,43,120562270,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WP1AE2A26F,king,issaquah,WA,98027,2015,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,5,212198570,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WBY8P4C04M,king,yarrow point,WA,98004,2021,bmw,i3,plug-in hybrid electric vehicle (phev),126,0,48,142914082,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WMEEJ9AA8D,king,mercer island,WA,98040,2013,smart,fortwo electric drive,battery electric vehicle (bev),68,0,41,208198910,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G6RN1E45E,king,renton,WA,98056,2014,cadillac,elr,plug-in hybrid electric vehicle (phev),37,0,41,349704190,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJXCAE40J,king,sammamish,WA,98075,2018,tesla,model x,battery electric vehicle (bev),238,0,41,478155331,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1C4RJYC68R,clark,vancouver,WA,98663,2024,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,49,266804807,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
KM8K33AG4K,thurston,olympia,WA,98513,2019,hyundai,kona,battery electric vehicle (bev),258,0,2,211923813,PUGET SOUND ENERGY INC
WBY8P4C01L,king,seattle,WA,98136,2020,bmw,i3,plug-in hybrid electric vehicle (phev),126,0,34,132503500,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WP0AH2A74J,clark,vancouver,WA,98662,2018,porsche,panamera,plug-in hybrid electric vehicle (phev),14,184400,17,145752232,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WBY2Z2C58F,clark,camas,WA,98607,2015,bmw,i8,plug-in hybrid electric vehicle (phev),14,0,18,149693113,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
2C4RC1L71H,king,federal way,WA,98023,2017,chrysler,pacifica,plug-in hybrid electric vehicle (phev),33,0,30,154521937,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJ3E1EADJ,kitsap,silverdale,WA,98383,2018,tesla,model 3,battery electric vehicle (bev),215,0,35,256400168,PUGET SOUND ENERGY INC
YV4H60DZ8N,king,snoqualmie,WA,98065,2022,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,5,202284365,CITY OF TACOMA - (WA)||TANNER ELECTRIC COOP
WP1BH2AY7P,king,maple valley,WA,98038,2023,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,5,239686765,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4BR0DLXL,kitsap,bremerton,WA,98312,2020,volvo,xc60,plug-in hybrid electric vehicle (phev),18,0,35,3493318,PUGET SOUND ENERGY INC
KMHC75LD0L,thurston,olympia,WA,98513,2020,hyundai,ioniq,plug-in hybrid electric vehicle (phev),29,0,2,144329524,PUGET SOUND ENERGY INC
5TDACAC68R,king,seattle,WA,98199,2024,lexus,tx,plug-in hybrid electric vehicle (phev),33,0,36,267105779,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WP0BE2A77J,king,bellevue,WA,98004,2018,porsche,panamera,plug-in hybrid electric vehicle (phev),14,0,48,6340379,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KM8K53AG9L,pierce,south hill,WA,98374,2020,hyundai,kona,battery electric vehicle (bev),258,0,25,103672705,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1FMCU0LZ6N,benton,kennewick,WA,99338,2022,ford,escape,plug-in hybrid electric vehicle (phev),38,0,16,224681355,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY
5YJSA1AG9D,pierce,buckley,WA,98321,2013,tesla,model s,battery electric vehicle (bev),208,69900,31,211688403,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
LYVBR0DL5J,king,bellevue,WA,98006,2018,volvo,xc60,plug-in hybrid electric vehicle (phev),17,52900,41,196613490,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNAGV4LD3J,king,seattle,WA,98115,2018,kia,optima,plug-in hybrid electric vehicle (phev),29,0,46,268051654,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1C4RJYE64N,kitsap,port orchard,WA,98367,2022,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,26,233604339,PUGET SOUND ENERGY INC
YV4BR0CLXK,king,seattle,WA,98136,2019,volvo,xc90,plug-in hybrid electric vehicle (phev),17,0,34,241345898,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4BR00L6N,king,mercer island,WA,98040,2022,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,41,175283125,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1RB6E40F,king,redmond,WA,98052,2015,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,48,211470003,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
SADHC2S16L,king,kenmore,WA,98028,2020,jaguar,i-pace,battery electric vehicle (bev),234,0,46,329250134,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
JTDKN3DP4F,king,kirkland,WA,98034,2015,toyota,prius plug-in,plug-in hybrid electric vehicle (phev),6,0,1,269573328,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4BR00L6M,king,seattle,WA,98112,2021,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,43,265983959,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4BR0CK4L,king,seattle,WA,98136,2020,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,34,286125430,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
ZASPATCW5R,king,seattle,WA,98122,2024,alfa romeo,tonale,plug-in hybrid electric vehicle (phev),33,0,37,261229832,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNDCD3LDXL,whatcom,bellingham,WA,98225,2020,kia,niro,plug-in hybrid electric vehicle (phev),26,0,40,259977329,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY
YV4BR0CM0M,king,kirkland,WA,98033,2021,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,48,151824809,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60DL1N,king,seattle,WA,98103,2022,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,36,198889050,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WP1AE2A22F,king,seattle,WA,98105,2015,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,46,239548340,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
7JRH60FP0P,king,seattle,WA,98122,2023,volvo,s60,plug-in hybrid electric vehicle (phev),41,0,37,226038473,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
YV4H60DL5N,king,mercer island,WA,98040,2022,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,41,207826300,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5LMYJ8XYXL,cowlitz,woodland,WA,98674,2020,lincoln,aviator,plug-in hybrid electric vehicle (phev),21,0,20,122397005,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY
